address,district,area,bedrooms,garage,type,rent,total,area_z,bedrooms_z,garage_z,standard_score,high_standard,standard_score_type,high_standard_type
Rua Heitor Penteado,Sumarezinho,45,1,0,Apartamento,2400,2953,-0.5389318495601805,-1.0421968680895024,-0.9385440628021179,-2.519672780451801,0,-2.946486287231809,0
Rua Luís Carlos Paraná,Jardim Cidália,170,3,2,Casa,3700,4082,1.150175469979065,1.1073515253255395,0.8278139635038533,3.085340958808458,0,1.2224329894610855,0
Rua César Pena Ramos,Vila Santa Maria,90,1,0,Casa,900,1397,0.06914678547394788,-1.0421968680895024,-0.9385440628021179,-1.9115941454176724,0,-2.669348142944992,0
Rua Delegado Everton,Bela Vista,34,1,1,Apartamento,2150,2858,-0.687573293679634,-1.0421968680895024,-0.05536504964913233,-1.7851352114182688,0,-2.0467697350515577,0
Rua Sousa Coutinho,Sacomã,50,2,1,Apartamento,2350,2980,-0.4713675567786107,0.03257732861801848,-0.05536504964913233,-0.49415527780972457,0,-0.4773951847801889,0
Rua Ministro Barros Pimentel,Parque Maria Luiza,110,3,2,Casa,3255,3528,0.33940395660022715,1.1073515253255395,0.8278139635038533,2.27456944542962,0,0.632606082496653,0
Rua Padre Gualberto Lima,Parque Monteiro Soares,50,2,1,Apartamento,1400,1978,-0.4713675567786107,0.03257732861801848,-0.05536504964913233,-0.49415527780972457,0,-0.4773951847801889,0
Rua Natal,Vila Bertioga,86,3,2,Apartamento,3366,4438,0.01509535124869203,1.1073515253255395,0.8278139635038533,1.9502608400780848,0,2.6016966904327257,0
Rua Afonso Célso Figueiredo,Jardim Montreal,197,2,3,Casa,3600,3898,1.515022650999542,0.03257732861801848,1.7109929766568388,3.2585929562743994,0,1.2225021343078155,0
Rua Carlos Bigatti,Jardim Castelo,48,2,1,Apartamento,1190,1636,-0.4983932738912386,0.03257732861801848,-0.05536504964913233,-0.5211809949223525,0,-0.5167500733454337,0
Rua Doutor Almeida Lima,Mooca,33,1,0,Apartamento,2500,2732,-0.7010861522359481,-1.0421968680895024,-0.9385440628021179,-2.6818270831275686,0,-3.182615618623278,0
Rua Ipiranga,Jardim Aeroporto,70,2,1,Apartamento,2500,3622,-0.20111038565233139,0.03257732861801848,-0.05536504964913233,-0.22389810668344523,0,-0.0838462991277408,0
Avenida Leôncio de Magalhães,Jardim São Paulo(zona Norte),50,2,1,Apartamento,3052,3819,-0.4713675567786107,0.03257732861801848,-0.05536504964913233,-0.49415527780972457,0,-0.4773951847801889,0
Rua Conselheiro Furtado,Liberdade,39,1,0,Apartamento,1470,1942,-0.6200090008980643,-1.0421968680895024,-0.9385440628021179,-2.6007499317896845,0,-3.0645509529275436,0
Rua Anjo Custódio,Vila Formosa,38,2,0,Casa,1600,1668,-0.6335218594543782,0.03257732861801848,-0.9385440628021179,-1.5394885936384777,0,-2.2715186665571596,0
Rua Antônio Amaral,Vila Antonieta,40,2,0,Casa,900,965,-0.6064961423417503,0.03257732861801848,-0.9385440628021179,-1.5124628765258499,0,-2.251857769658345,0
Rua Cantori,Vila Andrade,42,2,0,Apartamento,1800,2269,-0.5794704252291224,0.03257732861801848,-0.9385440628021179,-1.4854371594132219,0,-1.750983178330266,0
Praça Franklin Roosevelt,Consolação,42,1,0,Studio e kitnet,3300,3967,-0.5794704252291224,-1.0421968680895024,-0.9385440628021179,-2.560211356120743,0,0.5776722975899202,0
Avenida Cupecê,Jardim Prudência,73,3,1,Apartamento,2200,3008,-0.1605718099833895,1.1073515253255395,-0.05536504964913233,0.8914146656930176,0,1.2297214754695365,0
Avenida Brigadeiro Luís Antônio,Bela Vista,34,1,0,Studio e kitnet,1105,1592,-0.687573293679634,-1.0421968680895024,-0.9385440628021179,-2.6683142245712546,0,-0.29179301294268584,0
Rua Drava,Vila Moinho Velho,40,1,0,Casa,970,1012,-0.6064961423417503,-1.0421968680895024,-0.9385440628021179,-2.5872370732333705,0,-3.1608705654153524,0
Avenida Guilherme Mankel,Vila Clarice,47,2,1,Apartamento,1500,1938,-0.5119061324475526,0.03257732861801848,-0.05536504964913233,-0.5346938534786664,0,-0.5364275176280561,0
Rua Joseph Nigri,Perdizes,70,2,1,Apartamento,4496,5668,-0.20111038565233139,0.03257732861801848,-0.05536504964913233,-0.22389810668344523,0,-0.0838462991277408,0
Rua Gilka,Vila Moraes,80,2,1,Casa,1550,1616,-0.06598180008919176,0.03257732861801848,-0.05536504964913233,-0.08876952112030562,0,-1.2149799992123138,0
Rua Nossa Senhora da Saúde,Jardim Previdencia,49,2,0,Casa,1400,1510,-0.48488041533492465,0.03257732861801848,-0.9385440628021179,-1.390847149519024,0,-2.16338373361368,0
Rua Darwin,Jardim Santo Amaro,80,2,2,Apartamento,3350,4513,-0.06598180008919176,0.03257732861801848,0.8278139635038533,0.79440949203268,0,1.229096582987581,0
Rua Rubens Sverner,Chácara Santo Antônio (zona Sul),38,1,0,Studio e kitnet,2350,2457,-0.6335218594543782,-1.0421968680895024,-0.9385440628021179,-2.6142627903459985,0,0.14293964232361722,0
Rua João Cordeiro,Vila Carrao,60,2,1,Casa,1650,1720,-0.336238971215471,0.03257732861801848,-0.05536504964913233,-0.3590266922465849,0,-1.411588968200458,0
Avenida João de Barros,Socorro,50,2,1,Apartamento,2900,3562,-0.4713675567786107,0.03257732861801848,-0.05536504964913233,-0.49415527780972457,0,-0.4773951847801889,0
Avenida Curió,Campanário,40,2,1,Apartamento,1734,2312,-0.6064961423417503,0.03257732861801848,-0.05536504964913233,-0.6292838633728642,0,-0.6741696276064129,0
Avenida Professora Virgília Rodrigues Alves de Carvalho Pinto,Jardim Leonor Mendes de Barros,47,2,1,Apartamento,2200,2884,-0.5119061324475526,0.03257732861801848,-0.05536504964913233,-0.5346938534786664,0,-0.5364275176280561,0
Rua Major Quedinho,Centro,48,1,0,Apartamento,4000,5019,-0.4983932738912386,-1.0421968680895024,-0.9385440628021179,-2.479134204782859,0,-2.8874539543839415,0
Rua Conselheiro Moreira de Barros,Santana,40,1,0,Apartamento,2100,2271,-0.6064961423417503,-1.0421968680895024,-0.9385440628021179,-2.5872370732333705,0,-3.044873508644921,0
Rua Celso Vieira,Parque Reboucas,30,1,0,Apartamento,685,1126,-0.74162472790489,-1.0421968680895024,-0.9385440628021179,-2.72236565879651,0,-3.241647951471145,0
Rua Nossa Senhora das Mercês,Vila das Mercês,73,3,2,Apartamento,3000,4035,-0.1605718099833895,1.1073515253255395,0.8278139635038533,1.7745936788460033,0,2.3458899147586343,0
Rua Guaranésia,Vila Maria,40,2,0,Apartamento,1350,1963,-0.6064961423417503,0.03257732861801848,-0.9385440628021179,-1.5124628765258499,0,-1.790338066895511,0
Rua Raimundo Mattiuzzo,Vila Araguaia,17,1,0,Casa,800,876,-0.9172918891369715,-1.0421968680895024,-0.9385440628021179,-2.898032820028592,0,-3.3869708797517184,0
Rua Alves Guimarães,Pinheiros,40,1,1,Apartamento,4200,4917,-0.6064961423417503,-1.0421968680895024,-0.05536504964913233,-1.704058060080385,0,-1.928705069355823,0
Rua Vieira de Morais,Campo Belo,111,3,1,Casa,4500,5016,0.3529168151565411,1.1073515253255395,-0.05536504964913233,1.4049032908329484,0,-0.0012233015236826628,0
Avenida Túlio Teodoro de Campos,Vila Paulista,34,1,1,Apartamento,2200,2774,-0.687573293679634,-1.0421968680895024,-0.05536504964913233,-1.7851352114182688,0,-2.0467697350515577,0
Rua Andaraí,Vila Floresta,77,3,2,Apartamento,2970,3689,-0.10652037575813364,1.1073515253255395,0.8278139635038533,1.828645113071259,0,2.424599691889124,0
Avenida Doutor Guilherme Dumont Villares,Jardim Londrina,50,1,2,Apartamento,2000,2842,-0.4713675567786107,-1.0421968680895024,0.8278139635038533,-0.6857504613642598,0,-0.615762187240501,0
Rua Urbano da Silva,Vila Santa Edwiges,200,3,4,Casa,3860,4090,1.555561226668484,1.1073515253255395,2.594171989809824,5.2570847418038475,1,2.8046661078827877,0
Rua do Bosque,Barra Funda,34,2,0,Apartamento,1800,2401,-0.687573293679634,0.03257732861801848,-0.9385440628021179,-1.5935400278637335,0,-1.9084027325912452,0
Rua Maracanã-guaçu,Jardim São Francisco (zona Leste),46,2,1,Apartamento,1400,1743,-0.5254189910038666,0.03257732861801848,-0.05536504964913233,-0.5482067120349804,0,-0.5561049619106785,0
Alameda Barão de Limeira,Campos Elíseos,47,1,0,Studio e kitnet,1200,1650,-0.5119061324475526,-1.0421968680895024,-0.9385440628021179,-2.492647063339173,0,1.1210881166727993,0
Rua João Adolfo,Centro,38,1,0,Studio e kitnet,1524,2158,-0.6335218594543782,-1.0421968680895024,-0.9385440628021179,-2.6142627903459985,0,0.14293964232361722,0
Avenida Thomas Edison,Barra Funda,27,1,0,Apartamento,1490,1877,-0.7821633035738318,-1.0421968680895024,-0.9385440628021179,-2.762904234465452,0,-3.3006802843190126,0
Rua Alexandre Rapin,Jardim Celeste,52,2,1,Apartamento,1100,1642,-0.44434183966598273,0.03257732861801848,-0.05536504964913233,-0.46712956069709655,0,-0.43804029621494406,0
Alameda Yayá,Jardim Aida,70,3,0,Casa,2200,2373,-0.20111038565233139,1.1073515253255395,-0.9385440628021179,-0.03230292312890981,0,-1.0479315204191213,0
Rua Sansão Alves dos Santos,Cidade Monções,47,1,1,Apartamento,4600,5841,-0.5119061324475526,-1.0421968680895024,-0.05536504964913233,-1.609468050186187,0,-1.790962959377466,0
Rua Doutor Melo Alves,Cerqueira César,82,2,0,Apartamento,4000,5228,-0.038956082976563826,0.03257732861801848,-0.9385440628021179,-0.9449228171606632,0,-0.96388540702537,0
Rua Coronel Gustavo Santiago,Vila Zilda,29,1,0,Apartamento,2000,2277,-0.7551375864612039,-1.0421968680895024,-0.9385440628021179,-2.735878517352824,0,-3.261325395753768,0
Rua João Simões de Souza,Parque Reboucas,47,2,1,Apartamento,3000,3516,-0.5119061324475526,0.03257732861801848,-0.05536504964913233,-0.5346938534786664,0,-0.5364275176280561,0
Rua Caquito,Vila Sao Geraldo,50,2,0,Casa,1360,1597,-0.4713675567786107,0.03257732861801848,-0.9385440628021179,-1.3773342909627102,0,-2.153553285164273,0
Rua Conselheiro Ramalho,Bela Vista,30,1,0,Studio e kitnet,1328,1785,-0.74162472790489,-1.0421968680895024,-0.9385440628021179,-2.72236565879651,0,-0.7265256682089889,0
Rua Antônio Tavares,Cambuci,57,1,0,Apartamento,1750,2405,-0.37677754688441295,-1.0421968680895024,-0.9385440628021179,-2.357518477776033,0,-2.71035695584034,0
Rua Pires da Mota,Aclimação,45,1,0,Apartamento,1600,2161,-0.5389318495601805,-1.0421968680895024,-0.9385440628021179,-2.519672780451801,0,-2.946486287231809,0
Rua Manoel Dutra,Bela Vista,25,1,0,Studio e kitnet,1250,1513,-0.8091890206864598,-1.0421968680895024,-0.9385440628021179,-2.78992995157808,0,-1.269941487291868,0
Rua Antônio Tavares Velho,Jardim Raposo Tavares,40,1,0,Studio e kitnet,900,935,-0.6064961423417503,-1.0421968680895024,-0.9385440628021179,-2.5872370732333705,0,0.3603059699567688,0
Rua Virgínia,Vila Carrao,37,2,0,Apartamento,1500,1808,-0.6470347180106922,0.03257732861801848,-0.9385440628021179,-1.5530014521947917,0,-1.8493703997433781,0
Rua Serra de Jairé,Quarta Parada,38,1,0,Apartamento,2290,2806,-0.6335218594543782,-1.0421968680895024,-0.9385440628021179,-2.6142627903459985,0,-3.0842283972101656,0
Rua Doutor Albuquerque Lins,Santa Cecília,96,3,0,Apartamento,3999,4610,0.15022393681183166,1.1073515253255395,-0.9385440628021179,0.31903139933525326,0,0.5661342546807537,0
Rua Piatá,Vila Isolina Mazzei,80,2,1,Casa,2100,2290,-0.06598180008919176,0.03257732861801848,-0.05536504964913233,-0.08876952112030562,0,-1.2149799992123138,0
Rua Ascencional,Jardim Ampliação,38,1,1,Apartamento,3000,3545,-0.6335218594543782,-1.0421968680895024,-0.05536504964913233,-1.7310837771930128,0,-1.9680599579210678,0
Avenida Mário Lopes Leão,Santo Amaro,33,2,0,Apartamento,2400,2920,-0.7010861522359481,0.03257732861801848,-0.9385440628021179,-1.6070528864200475,0,-1.9280801768738676,0
Rua Aroaba,Vila Leopoldina,40,1,0,Apartamento,1326,1427,-0.6064961423417503,-1.0421968680895024,-0.9385440628021179,-2.5872370732333705,0,-3.044873508644921,0
Rua Silva Teles,Pari,59,2,1,Apartamento,2700,3198,-0.349751829771785,0.03257732861801848,-0.05536504964913233,-0.3725395508028988,0,-0.3002981862365873,0
Rua Dr. Fomm,Belenzinho,44,2,0,Apartamento,2200,2478,-0.5524447081164945,0.03257732861801848,-0.9385440628021179,-1.4584114423005938,0,-1.7116282897650212,0
Rua Santo Amaro,Bela Vista,24,1,0,Studio e kitnet,1126,1370,-0.8227018792427737,-1.0421968680895024,-0.9385440628021179,-2.8034428101343942,0,-1.3786246511084437,0
Rua Mexicana,Vila Endres,50,2,1,Apartamento,1500,2023,-0.4713675567786107,0.03257732861801848,-0.05536504964913233,-0.49415527780972457,0,-0.4773951847801889,0
Rua Nilo,Aclimação,74,2,2,Apartamento,6200,7757,-0.14705895142707553,0.03257732861801848,0.8278139635038533,0.7133323406947962,0,1.1110319172918466,0
Rua Dona Antônia de Queirós,Consolação,37,1,1,Studio e kitnet,2900,3837,-0.6470347180106922,-1.0421968680895024,-0.05536504964913233,-1.7445966357493268,0,2.1892294262298178,0
Avenida Guilhermina Vieira,Vila Miriam,85,2,2,Casa,1840,1938,0.0015824926923780661,0.03257732861801848,0.8278139635038533,0.8619737848142498,0,-0.5221679244955348,0
Rua Nhamunda,Vila Dalila,28,1,0,Casa,1100,1206,-0.7686504450175179,-1.0421968680895024,-0.9385440628021179,-2.749391375909138,0,-3.2788359468082393,0
Avenida do Guacá,Lauzane Paulista,50,1,0,Apartamento,1400,1913,-0.4713675567786107,-1.0421968680895024,-0.9385440628021179,-2.452108487670231,0,-2.8480990658186967,0
Rua Hanna Abduch,Vila Palmeiras,45,1,1,Casa,1680,1795,-0.5389318495601805,-1.0421968680895024,-0.05536504964913233,-1.6364937672988151,0,-2.4680584906985734,0
Rua Caçador de Esmeraldas,Vila São José,40,1,0,Casa,1180,1350,-0.6064961423417503,-1.0421968680895024,-0.9385440628021179,-2.5872370732333705,0,-3.1608705654153524,0
Rua Engenheiro Jean Buff,Jardim Paraíso,34,1,1,Apartamento,1645,2250,-0.687573293679634,-1.0421968680895024,-0.05536504964913233,-1.7851352114182688,0,-2.0467697350515577,0
Rua Paulo Martinez,Jardim Seckler,52,1,0,Apartamento,1035,1093,-0.44434183966598273,-1.0421968680895024,-0.9385440628021179,-2.4250827705576032,0,-2.8087441772534523,0
Rua João Álvares Soares,Campo Belo,30,1,0,Casa,1150,1199,-0.74162472790489,-1.0421968680895024,-0.9385440628021179,-2.72236565879651,0,-3.2591750499094245,0
Rua Marrocos,Jardim Cotiana,100,3,2,Casa,2500,2686,0.20427537103708754,1.1073515253255395,0.8278139635038533,2.1394408598664802,0,0.5343015980025809,0
Rua Wilson Crisnel de Almeida,Jardim Santo Elias,40,1,0,Casa,1150,1199,-0.6064961423417503,-1.0421968680895024,-0.9385440628021179,-2.5872370732333705,0,-3.1608705654153524,0
Avenida Alberto Augusto Alves,Vila Andrade,26,1,0,Studio e kitnet,2910,3322,-0.7956761621301458,-1.0421968680895024,-0.9385440628021179,-2.776417093021766,0,-1.161258323475292,0
Rua Doutor Sérgio Meira,Barra Funda,30,1,0,Apartamento,2551,3000,-0.74162472790489,-1.0421968680895024,-0.9385440628021179,-2.72236565879651,0,-3.241647951471145,0
Rua Assungui,Vila Gumercindo,40,1,0,Apartamento,1200,1367,-0.6064961423417503,-1.0421968680895024,-0.9385440628021179,-2.5872370732333705,0,-3.044873508644921,0
Rua Ibitirama,Vila Prudente,27,1,1,Studio e kitnet,2100,2681,-0.7821633035738318,-1.0421968680895024,-0.05536504964913233,-1.8797252213124664,0,1.1023977880640603,0
Rua Ambrizette,Jardim Fonte do Morumbi,72,2,1,Apartamento,5000,6267,-0.17408466853970347,0.03257732861801848,-0.05536504964913233,-0.19687238957081732,0,-0.04449141056249601,0
Rua Santo Antônio,Bela Vista,45,2,0,Apartamento,2100,2676,-0.5389318495601805,0.03257732861801848,-0.9385440628021179,-1.4448985837442798,0,-1.6919508454823988,0
Rua Marie Nader Calfat,Jardim Ampliação,34,1,1,Studio e kitnet,1606,2409,-0.687573293679634,-1.0421968680895024,-0.05536504964913233,-1.7851352114182688,0,1.8631799347800908,0
Rua Arapá,Vila Santa Catarina,38,1,1,Apartamento,1980,2739,-0.6335218594543782,-1.0421968680895024,-0.05536504964913233,-1.7310837771930128,0,-1.9680599579210678,0
Avenida Miruna,Indianópolis,20,1,0,Apartamento,1493,1591,-0.8767533134680295,-1.0421968680895024,-0.9385440628021179,-2.85749424435965,0,-3.438422394297369,0
Rua Luís da Guerra,Sapopemba,18,1,0,Studio e kitnet,1200,1306,-0.9037790305806576,-1.0421968680895024,-0.9385440628021179,-2.884519961472278,0,-2.0307236340078982,0
Avenida Santo Albano,Vila Vera,30,1,0,Casa,1062,1107,-0.74162472790489,-1.0421968680895024,-0.9385440628021179,-2.72236565879651,0,-3.2591750499094245,0
Rua Domingos Paiva,Brás,58,2,1,Apartamento,3675,4767,-0.36326468832809894,0.03257732861801848,-0.05536504964913233,-0.3860524093592128,0,-0.3199756305192097,0
Rua Primícias,Chácara Califórnia,40,1,0,Apartamento,1500,1760,-0.6064961423417503,-1.0421968680895024,-0.9385440628021179,-2.5872370732333705,0,-3.044873508644921,0
Rua Frei Inácio da Conceição,Vila São Luís(zona Oeste),15,1,0,Studio e kitnet,1010,1549,-0.9443176062495994,-1.0421968680895024,-0.9385440628021179,-2.92505853714122,0,-2.3567731254576256,0
Rua Murutinga do Sul,Chácara Santo Antônio (zona Leste),80,3,1,Apartamento,2500,3472,-0.06598180008919176,1.1073515253255395,-0.05536504964913233,0.9860046755872153,0,1.3674635854478934,0
Rua Pires da Mota,Aclimação,46,2,1,Apartamento,2600,3676,-0.5254189910038666,0.03257732861801848,-0.05536504964913233,-0.5482067120349804,0,-0.5561049619106785,0
Rua Crixás,Santana,180,3,2,Casa,4500,4845,1.2853040555422046,1.1073515253255395,0.8278139635038533,3.220469544371597,0,1.3207374739551576,0
Rua Mucuri,Vila Guarani,50,1,2,Apartamento,1790,2739,-0.4713675567786107,-1.0421968680895024,0.8278139635038533,-0.6857504613642598,0,-0.615762187240501,0
Rua Arquiteto Heitor de Melo,Vila Euthalia,45,1,0,Casa,1118,1195,-0.5389318495601805,-1.0421968680895024,-0.9385440628021179,-2.519672780451801,0,-3.1117183231683163,0
Rua Maria Dias Hog,Parque Continental Ii,40,1,0,Casa,700,780,-0.6064961423417503,-1.0421968680895024,-0.9385440628021179,-2.5872370732333705,0,-3.1608705654153524,0
Rua Carlos Petit,Vila Mariana,38,1,0,Apartamento,3900,4680,-0.6335218594543782,-1.0421968680895024,-0.9385440628021179,-2.6142627903459985,0,-3.0842283972101656,0
Rua Geishofer,Jardim Baruch,82,2,1,Apartamento,1250,1617,-0.038956082976563826,0.03257732861801848,-0.05536504964913233,-0.06174380400767768,0,0.15228303226372802,0
Rua Regino Aragão,Vila Moinho Velho,63,2,2,Apartamento,2800,3512,-0.29570039554652916,0.03257732861801848,0.8278139635038533,0.5646908965753425,0,0.8945800301830003,0
Rua Luís Fláquer,Carandiru,32,1,0,Apartamento,1500,1558,-0.7145990107922621,-1.0421968680895024,-0.9385440628021179,-2.6953399416838826,0,-3.2022930629059,0
Rua Conselheiro Furtado,Liberdade,53,1,0,Apartamento,1324,2182,-0.4308289811096688,-1.0421968680895024,-0.9385440628021179,-2.4115699120012892,0,-2.78906673297083,0
Rua Artur Prado,Bela Vista,41,1,1,Apartamento,3300,4377,-0.5929832837854363,-1.0421968680895024,-0.05536504964913233,-1.690545201524071,0,-1.9090276250732006,0
Rua Oswaldo Arouca,Vila Formosa,105,3,2,Apartamento,5000,6519,0.2718396638186573,1.1073515253255395,0.8278139635038533,2.2070051526480503,0,2.975568131802551,0
Rua Delegado Everton,Bela Vista,32,1,1,Apartamento,1600,2482,-0.7145990107922621,-1.0421968680895024,-0.05536504964913233,-1.8121609285308968,0,-2.0861246236168025,0
Rua Melo Palheta,Água Branca,50,2,1,Apartamento,1790,2909,-0.4713675567786107,0.03257732861801848,-0.05536504964913233,-0.49415527780972457,0,-0.4773951847801889,0
Rua Teresa Veiga,Freguesia do Ó,60,2,0,Casa,1150,1212,-0.336238971215471,0.03257732861801848,-0.9385440628021179,-1.2422057053995705,0,-2.055248800670201,0
Avenida Professor José Maria Alkmin,Butantã,60,2,1,Apartamento,1620,2567,-0.336238971215471,0.03257732861801848,-0.05536504964913233,-0.3590266922465849,0,-0.28062074195396486,0
Rua Doutor Nogueira Martins,Vila da Saúde,45,1,0,Casa,1500,1563,-0.5389318495601805,-1.0421968680895024,-0.9385440628021179,-2.519672780451801,0,-3.1117183231683163,0
Rua Amarais,Vila Carrão,69,2,0,Casa,2280,2434,-0.21462324420864537,0.03257732861801848,-0.9385440628021179,-1.1205899783927449,0,-1.9667747646255358,0
Rua José Zappi,Vila Prudente,120,3,2,Casa,3840,4195,0.4745325421633668,1.1073515253255395,0.8278139635038533,2.4096980309927596,0,0.730910566990725,0
Rua Soldado José Vicente de Paula,Parque Novo Mundo,65,3,1,Apartamento,2000,2754,-0.2686746784339012,1.1073515253255395,-0.05536504964913233,0.783311797242506,0,1.0723019212085574,0
